Rank		Relevance		Precision		Recall
1              N              0.0              0.0
2              N              0.0              0.0
3              N              0.0              0.0
4              N              0.0              0.0
5              N              0.0              0.0
6              N              0.0              0.0
7              N              0.0              0.0
8              N              0.0              0.0
9              N              0.0              0.0
10             N              0.0              0.0
11             N              0.0              0.0
12             N              0.0              0.0
13             N              0.0              0.0
14             N              0.0              0.0
15             N              0.0              0.0
16             N              0.0              0.0
17             N              0.0              0.0
18             N              0.0              0.0
19             N              0.0              0.0
20             N              0.0              0.0
21             N              0.0              0.0
22             N              0.0              0.0
23             N              0.0              0.0
24             N              0.0              0.0
25             N              0.0              0.0
26             N              0.0              0.0
27             N              0.0              0.0
28             N              0.0              0.0
29             N              0.0              0.0
30             N              0.0              0.0
31             N              0.0              0.0
32             N              0.0              0.0
33             N              0.0              0.0
34             N              0.0              0.0
35             N              0.0              0.0
36             N              0.0              0.0
37             N              0.0              0.0
38             N              0.0              0.0
39             N              0.0              0.0
40             N              0.0              0.0
41             N              0.0              0.0
42             N              0.0              0.0
43             N              0.0              0.0
44             N              0.0              0.0
45             N              0.0              0.0
46             N              0.0              0.0
47             N              0.0              0.0
48             N              0.0              0.0
49             N              0.0              0.0
50             N              0.0              0.0
51             N              0.0              0.0
52             N              0.0              0.0
53             N              0.0              0.0
54             N              0.0              0.0
55             N              0.0              0.0
56             N              0.0              0.0
57             N              0.0              0.0
58             N              0.0              0.0
59             N              0.0              0.0
60             N              0.0              0.0
61             N              0.0              0.0
62             N              0.0              0.0
63             N              0.0              0.0
64             N              0.0              0.0
65             N              0.0              0.0
66             N              0.0              0.0
67             R              0.0149          0.125
68             N              0.0147          0.125
69             N              0.0145          0.125
70             N              0.0143          0.125
71             N              0.0141          0.125
72             N              0.0139          0.125
73             N              0.0137          0.125
74             N              0.0135          0.125
75             N              0.0133          0.125
76             N              0.0132          0.125
77             N              0.013          0.125
78             N              0.0128          0.125
79             N              0.0127          0.125
80             N              0.0125          0.125
81             N              0.0123          0.125
82             N              0.0122          0.125
83             N              0.012          0.125
84             N              0.0119          0.125
85             N              0.0118          0.125
86             N              0.0116          0.125
87             N              0.0115          0.125
88             N              0.0114          0.125
89             N              0.0112          0.125
90             N              0.0111          0.125
91             N              0.011          0.125
92             N              0.0109          0.125
93             N              0.0108          0.125
94             N              0.0106          0.125
95             N              0.0105          0.125
96             N              0.0104          0.125
97             N              0.0103          0.125
98             N              0.0102          0.125
99             N              0.0101          0.125
100            N              0.01           0.125
**********************************

Average Precision -> 0.0149
Precision at K = 5 :0.0
Precision at K = 20 :0.0
